Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Sales_Amount,Profit,Year,Month,Month_Name,YearMonth,Profit_Margin,Revenue_Tier
ORD-109659,2023-07-07,West,Clothing,Sneakers,6,310.68,119.36,2023,7,Jul,2023-07,38.42,High
ORD-109660,2023-04-08,North,Clothing,Jeans,4,122.48,47.52,2023,4,Apr,2023-04,38.8,Mid
ORD-109661,2024-04-03,East,Furniture,Office Chair,2,109.02,31.19,2024,4,Apr,2024-04,28.61,Mid
ORD-109662,2024-04-15,Central,Office Supplies,Binder,2,14.78,5.74,2024,4,Apr,2024-04,38.84,Low
ORD-109663,2023-07-20,East,Office Supplies,Binder,2,16.54,5.1,2023,7,Jul,2023-07,30.83,Low
ORD-109664,2024-03-17,East,Electronics,Monitor,2,84.72,21.34,2024,3,Mar,2024-03,25.19,Mid
ORD-109665,2024-07-06,West,Office Supplies,Pen Set,2,17.9,4.88,2024,7,Jul,2024-07,27.26,Low
ORD-109666,2023-04-25,East,Electronics,Smartphone,3,261.51,40.52,2023,4,Apr,2023-04,15.49,High
ORD-109667,2023-09-18,South,Electronics,Mouse,2,27.58,5.33,2023,9,Sep,2023-09,19.33,Low
ORD-109668,2023-02-16,North,Office Supplies,Binder,3,30.27,8.0,2023,2,Feb,2023-02,26.43,Low
ORD-109669,2022-02-15,Central,Electronics,Smartphone,10,835.8,143.62,2022,2,Feb,2022-02,17.18,Premium
ORD-109670,2024-06-08,Central,Electronics,Webcam,3,77.46,15.84,2024,6,Jun,2024-06,20.45,Mid
ORD-109671,2023-08-07,South,Office Supplies,Pen Set,2,14.22,5.31,2023,8,Aug,2023-08,37.34,Low
ORD-109672,2023-04-24,South,Office Supplies,Pen Set,1,9.56,3.31,2023,4,Apr,2023-04,34.62,Low
ORD-109673,2023-05-16,East,Food & Bev,Protein Bar,3,5.94,2.11,2023,5,May,2023-05,35.52,Low
ORD-109674,2024-10-13,West,Food & Bev,Sparkling Water,1,2.47,0.95,2024,10,Oct,2024-10,38.46,Low
ORD-109675,2023-12-30,North,Food & Bev,Protein Bar,4,9.52,4.54,2023,12,Dec,2023-12,47.69,Low
ORD-109676,2022-09-18,West,Office Supplies,Highlighters,1,5.15,1.75,2022,9,Sep,2022-09,33.98,Low
ORD-109677,2023-01-18,North,Furniture,Bookshelf,2,68.84,20.11,2023,1,Jan,2023-01,29.21,Mid
ORD-109678,2022-12-19,West,Office Supplies,Pen Set,3,20.76,7.89,2022,12,Dec,2022-12,38.01,Low
ORD-109679,2022-07-05,Central,Electronics,Laptop,3,486.93,135.74,2022,7,Jul,2022-07,27.88,High
ORD-109680,2023-03-21,South,Electronics,Monitor,1,50.73,13.53,2023,3,Mar,2023-03,26.67,Mid
ORD-109681,2023-01-09,South,Furniture,Bookshelf,3,127.02,33.68,2023,1,Jan,2023-01,26.52,Mid
ORD-109682,2023-04-06,Central,Food & Bev,Granola Mix,1,6.03,2.46,2023,4,Apr,2023-04,40.8,Low
ORD-109683,2024-06-18,South,Electronics,Monitor,10,490.6,102.7,2024,6,Jun,2024-06,20.93,High
ORD-109684,2022-11-22,North,Office Supplies,Tape,1,4.56,1.44,2022,11,Nov,2022-11,31.58,Low
ORD-109685,2022-10-08,North,Office Supplies,Stapler,2,27.42,7.93,2022,10,Oct,2022-10,28.92,Low
ORD-109686,2023-08-17,North,Clothing,T-Shirt,2,29.58,11.91,2023,8,Aug,2023-08,40.26,Low
ORD-109687,2023-12-17,East,Food & Bev,Protein Bar,3,5.61,2.22,2023,12,Dec,2023-12,39.57,Low
ORD-109688,2022-08-26,East,Furniture,Filing Cabinet,4,137.68,42.31,2022,8,Aug,2022-08,30.73,Mid
ORD-109689,2022-10-24,Central,Electronics,Webcam,5,129.95,30.66,2022,10,Oct,2022-10,23.59,Mid
ORD-109690,2023-06-23,East,Furniture,Standing Desk,4,350.48,87.47,2023,6,Jun,2023-06,24.96,High
ORD-109691,2024-05-26,East,Clothing,Sneakers,4,234.8,121.08,2024,5,May,2024-05,51.57,High
ORD-109692,2023-12-31,Central,Food & Bev,Coffee Beans,3,41.04,20.06,2023,12,Dec,2023-12,48.88,Low
ORD-109693,2022-06-06,South,Electronics,Mouse,4,45.24,12.7,2022,6,Jun,2022-06,28.07,Low
ORD-109694,2023-05-15,East,Office Supplies,Binder,1,8.86,3.67,2023,5,May,2023-05,41.42,Low
ORD-109695,2022-12-12,South,Electronics,Webcam,1,20.48,4.36,2022,12,Dec,2022-12,21.29,Low
ORD-109696,2022-09-30,North,Office Supplies,Tape,3,15.09,4.08,2022,9,Sep,2022-09,27.04,Low
ORD-109697,2024-06-04,East,Furniture,Office Chair,2,137.6,40.8,2024,6,Jun,2024-06,29.65,Mid
ORD-109698,2024-02-03,West,Clothing,Jeans,5,146.3,68.5,2024,2,Feb,2024-02,46.82,Mid
ORD-109699,2022-08-27,South,Food & Bev,Protein Bar,2,4.72,2.17,2022,8,Aug,2022-08,45.97,Low
ORD-109700,2024-01-30,West,Food & Bev,Green Tea,5,22.8,11.55,2024,1,Jan,2024-01,50.66,Low
ORD-109701,2024-02-29,East,Electronics,Mouse,1,11.75,2.67,2024,2,Feb,2024-02,22.72,Low
ORD-109702,2023-08-17,North,Furniture,Filing Cabinet,4,113.16,24.61,2023,8,Aug,2023-08,21.75,Mid
ORD-109703,2023-04-09,West,Office Supplies,Stapler,1,14.13,6.12,2023,4,Apr,2023-04,43.31,Low
ORD-109704,2023-12-07,North,Furniture,Whiteboard,1,35.55,12.33,2023,12,Dec,2023-12,34.68,Low
ORD-109705,2024-01-29,North,Food & Bev,Green Tea,1,5.52,2.2,2024,1,Jan,2024-01,39.86,Low
ORD-109706,2024-03-04,East,Food & Bev,Sparkling Water,1,1.88,0.61,2024,3,Mar,2024-03,32.45,Low
ORD-109707,2024-02-16,North,Office Supplies,Binder,2,18.9,6.01,2024,2,Feb,2024-02,31.8,Low
ORD-109708,2023-01-16,North,Furniture,Whiteboard,3,77.22,29.79,2023,1,Jan,2023-01,38.58,Mid
ORD-109709,2024-02-27,West,Office Supplies,Binder,1,8.09,3.07,2024,2,Feb,2024-02,37.95,Low
ORD-109710,2023-08-25,Central,Food & Bev,Sparkling Water,3,6.63,2.77,2023,8,Aug,2023-08,41.78,Low
ORD-109711,2023-06-22,West,Electronics,Headphones,3,79.83,17.69,2023,6,Jun,2023-06,22.16,Mid
ORD-109712,2022-03-26,North,Food & Bev,Green Tea,3,18.6,5.25,2022,3,Mar,2022-03,28.23,Low
ORD-109713,2024-03-08,South,Electronics,Headphones,1,24.64,4.05,2024,3,Mar,2024-03,16.44,Low
ORD-109714,2023-06-30,South,Food & Bev,Coffee Beans,1,12.67,5.73,2023,6,Jun,2023-06,45.22,Low
ORD-109715,2023-02-24,South,Electronics,Laptop,4,462.08,124.7,2023,2,Feb,2023-02,26.99,High
ORD-109716,2023-05-31,North,Electronics,Mouse,3,45.57,9.2,2023,5,May,2023-05,20.19,Low
ORD-109717,2023-04-30,North,Food & Bev,Sparkling Water,1,1.8,0.64,2023,4,Apr,2023-04,35.56,Low
ORD-109718,2023-06-01,West,Office Supplies,Pen Set,8,60.48,18.79,2023,6,Jun,2023-06,31.07,Mid
ORD-109719,2024-03-09,South,Clothing,Boots,4,207.2,109.97,2024,3,Mar,2024-03,53.07,High
ORD-109720,2023-01-24,West,Food & Bev,Sparkling Water,6,14.28,6.52,2023,1,Jan,2023-01,45.66,Low
ORD-109721,2024-06-01,North,Clothing,Sneakers,8,458.64,249.38,2024,6,Jun,2024-06,54.37,High
ORD-109722,2023-05-24,North,Clothing,Sneakers,2,104.62,56.49,2023,5,May,2023-05,54.0,Mid
ORD-109723,2023-06-09,North,Clothing,Sneakers,1,64.11,35.74,2023,6,Jun,2023-06,55.75,Mid
ORD-109724,2023-10-08,West,Furniture,Filing Cabinet,1,33.41,8.7,2023,10,Oct,2023-10,26.04,Low
ORD-109725,2024-01-15,East,Furniture,Bookshelf,2,73.88,17.49,2024,1,Jan,2024-01,23.67,Mid
ORD-109726,2022-12-17,Central,Electronics,Headphones,1,22.89,5.07,2022,12,Dec,2022-12,22.15,Low
ORD-109727,2022-10-23,North,Furniture,Whiteboard,3,108.93,41.44,2022,10,Oct,2022-10,38.04,Mid
ORD-109728,2023-03-26,West,Food & Bev,Energy Drink,1,3.61,1.87,2023,3,Mar,2023-03,51.8,Low
ORD-109729,2024-02-21,West,Food & Bev,Protein Bar,3,7.68,2.78,2024,2,Feb,2024-02,36.2,Low
ORD-109730,2023-04-15,South,Food & Bev,Coffee Beans,1,11.56,4.06,2023,4,Apr,2023-04,35.12,Low
ORD-109731,2023-01-15,North,Furniture,Bookshelf,10,355.9,105.78,2023,1,Jan,2023-01,29.72,High
ORD-109732,2024-09-29,South,Office Supplies,Notebook,1,12.76,4.41,2024,9,Sep,2024-09,34.56,Low
ORD-109733,2024-01-26,North,Food & Bev,Coffee Beans,2,20.42,5.92,2024,1,Jan,2024-01,28.99,Low
ORD-109734,2023-03-15,South,Furniture,Filing Cabinet,1,34.76,7.86,2023,3,Mar,2023-03,22.61,Low
ORD-109735,2023-06-22,North,Food & Bev,Sparkling Water,3,6.45,2.41,2023,6,Jun,2023-06,37.36,Low
ORD-109736,2023-04-19,East,Electronics,Headphones,2,48.7,11.2,2023,4,Apr,2023-04,23.0,Low
ORD-109737,2023-07-10,East,Clothing,Dress Shirt,2,88.12,38.37,2023,7,Jul,2023-07,43.54,Mid
ORD-109738,2023-08-26,North,Clothing,Jacket,1,47.37,23.66,2023,8,Aug,2023-08,49.95,Low
ORD-109739,2023-11-14,East,Furniture,Sofa,1,101.85,38.15,2023,11,Nov,2023-11,37.46,Mid
ORD-109740,2023-04-30,East,Office Supplies,Stapler,2,27.3,11.3,2023,4,Apr,2023-04,41.39,Low
ORD-109741,2023-01-14,South,Food & Bev,Energy Drink,4,13.96,5.36,2023,1,Jan,2023-01,38.4,Low
ORD-109742,2022-12-18,South,Furniture,Standing Desk,1,79.2,22.01,2022,12,Dec,2022-12,27.79,Mid
ORD-109743,2023-06-26,East,Clothing,Sneakers,5,242.75,130.58,2023,6,Jun,2023-06,53.79,High
ORD-109744,2024-09-02,South,Food & Bev,Protein Bar,2,4.1,1.63,2024,9,Sep,2024-09,39.76,Low
ORD-109745,2024-09-27,West,Food & Bev,Protein Bar,4,9.28,4.07,2024,9,Sep,2024-09,43.86,Low
ORD-109746,2022-06-11,North,Furniture,Standing Desk,3,250.44,67.0,2022,6,Jun,2022-06,26.75,High
ORD-109747,2024-11-29,West,Electronics,Mouse,2,25.88,4.48,2024,11,Nov,2024-11,17.31,Low
ORD-109748,2024-08-19,South,Office Supplies,Tape,3,12.99,5.3,2024,8,Aug,2024-08,40.8,Low
ORD-109749,2023-10-22,South,Electronics,Smartphone,1,75.39,13.48,2023,10,Oct,2023-10,17.88,Mid
ORD-109750,2023-02-20,North,Food & Bev,Granola Mix,3,19.47,8.52,2023,2,Feb,2023-02,43.76,Low
ORD-109751,2022-04-28,North,Food & Bev,Sparkling Water,2,4.08,1.26,2022,4,Apr,2022-04,30.88,Low
ORD-109752,2023-06-25,Central,Office Supplies,Pen Set,1,7.72,2.56,2023,6,Jun,2023-06,33.16,Low
ORD-109753,2022-09-12,South,Clothing,Dress Shirt,2,71.56,31.21,2022,9,Sep,2022-09,43.61,Mid
ORD-109754,2023-04-23,West,Food & Bev,Protein Bar,1,2.54,0.83,2023,4,Apr,2023-04,32.68,Low
ORD-109755,2023-08-13,East,Office Supplies,Printer Paper,4,30.16,9.45,2023,8,Aug,2023-08,31.33,Low
ORD-109756,2022-10-25,East,Food & Bev,Sparkling Water,10,20.6,7.45,2022,10,Oct,2022-10,36.17,Low
ORD-109757,2023-02-28,West,Electronics,Smartphone,1,78.79,16.43,2023,2,Feb,2023-02,20.85,Mid
ORD-109758,2023-09-08,West,Clothing,Boots,2,103.7,36.34,2023,9,Sep,2023-09,35.04,Mid
ORD-109759,2023-10-18,East,Food & Bev,Sparkling Water,3,5.97,2.62,2023,10,Oct,2023-10,43.89,Low
ORD-109760,2023-03-17,South,Clothing,Dress Shirt,6,183.6,76.43,2023,3,Mar,2023-03,41.63,High
ORD-109761,2023-05-09,East,Food & Bev,Sparkling Water,4,9.56,3.52,2023,5,May,2023-05,36.82,Low
ORD-109762,2022-09-26,East,Office Supplies,Highlighters,2,12.74,3.22,2022,9,Sep,2022-09,25.27,Low
ORD-109763,2023-05-28,Central,Clothing,Sneakers,5,242.1,76.33,2023,5,May,2023-05,31.53,High
ORD-109764,2023-09-25,South,Office Supplies,Notebook,1,10.11,4.3,2023,9,Sep,2023-09,42.53,Low
ORD-109765,2024-01-17,Central,Food & Bev,Protein Bar,2,4.26,2.03,2024,1,Jan,2024-01,47.65,Low
ORD-109766,2022-10-25,East,Electronics,Headphones,5,151.5,28.74,2022,10,Oct,2022-10,18.97,High
ORD-109767,2022-09-12,South,Food & Bev,Sparkling Water,1,1.8,0.84,2022,9,Sep,2022-09,46.67,Low
ORD-109768,2023-08-20,West,Furniture,Whiteboard,2,57.16,12.42,2023,8,Aug,2023-08,21.73,Mid
ORD-109769,2022-12-10,Central,Office Supplies,Tape,2,7.0,2.87,2022,12,Dec,2022-12,41.0,Low
ORD-109770,2024-07-22,North,Electronics,Tablet,1,72.84,11.96,2024,7,Jul,2024-07,16.42,Mid
ORD-109771,2023-01-30,East,Office Supplies,Pen Set,4,40.76,12.46,2023,1,Jan,2023-01,30.57,Low
ORD-109772,2024-01-13,West,Food & Bev,Green Tea,1,5.24,2.3,2024,1,Jan,2024-01,43.89,Low
ORD-109773,2024-06-23,East,Electronics,Webcam,5,101.8,16.6,2024,6,Jun,2024-06,16.31,Mid
ORD-109774,2023-08-11,East,Clothing,Dress Shirt,4,121.24,68.98,2023,8,Aug,2023-08,56.9,Mid
ORD-109775,2024-02-24,West,Office Supplies,Stapler,1,15.08,4.04,2024,2,Feb,2024-02,26.79,Low
ORD-109776,2023-11-14,West,Furniture,Standing Desk,2,178.46,59.39,2023,11,Nov,2023-11,33.28,High
ORD-109777,2024-04-02,North,Furniture,Whiteboard,1,29.21,8.89,2024,4,Apr,2024-04,30.43,Low
ORD-109778,2023-05-06,West,Electronics,Monitor,1,43.44,10.77,2023,5,May,2023-05,24.79,Low
ORD-109779,2023-07-19,South,Electronics,Laptop,1,142.9,27.07,2023,7,Jul,2023-07,18.94,Mid
ORD-109780,2023-06-11,South,Electronics,Tablet,2,123.76,31.42,2023,6,Jun,2023-06,25.39,Mid
ORD-109781,2024-03-06,North,Furniture,Standing Desk,1,84.95,26.22,2024,3,Mar,2024-03,30.87,Mid
ORD-109782,2023-10-10,West,Clothing,Jeans,2,69.74,26.75,2023,10,Oct,2023-10,38.36,Mid
ORD-109783,2023-03-28,North,Furniture,Bookshelf,4,136.04,48.23,2023,3,Mar,2023-03,35.45,Mid
ORD-109784,2022-10-12,West,Furniture,Lamp,5,86.05,28.76,2022,10,Oct,2022-10,33.42,Mid
ORD-109785,2023-10-29,North,Electronics,Mouse,4,47.76,9.11,2023,10,Oct,2023-10,19.07,Low
ORD-109786,2024-10-29,Central,Furniture,Lamp,1,19.1,6.95,2024,10,Oct,2024-10,36.39,Low
ORD-109787,2023-10-25,South,Furniture,Office Chair,5,237.75,68.03,2023,10,Oct,2023-10,28.61,High
ORD-109788,2023-01-08,West,Clothing,T-Shirt,2,44.29,11.0725,2023,1,Jan,2023-01,25.0,Low
ORD-109789,2023-04-15,West,Furniture,Filing Cabinet,5,148.85,56.62,2023,4,Apr,2023-04,38.04,Mid
ORD-109790,2024-04-29,West,Clothing,Blazer,5,279.35,148.78,2024,4,Apr,2024-04,53.26,High
ORD-109791,2024-02-16,Central,Clothing,Boots,1,68.3,24.06,2024,2,Feb,2024-02,35.23,Mid
ORD-109792,2023-06-05,West,Clothing,T-Shirt,1,15.84,7.46,2023,6,Jun,2023-06,47.1,Low
ORD-109793,2022-04-27,East,Food & Bev,Granola Mix,3,23.19,8.99,2022,4,Apr,2022-04,38.77,Low
ORD-109794,2023-04-01,East,Electronics,Smartphone,4,383.72,73.78,2023,4,Apr,2023-04,19.23,High
ORD-109795,2023-06-14,Central,Clothing,Boots,1,55.13,18.38,2023,6,Jun,2023-06,33.34,Mid
ORD-109796,2023-02-10,South,Clothing,Blazer,8,523.6,291.3,2023,2,Feb,2023-02,55.63,Premium
ORD-109797,2024-06-12,South,Food & Bev,Coffee Beans,2,20.66,8.69,2024,6,Jun,2024-06,42.06,Low
ORD-109798,2023-10-07,East,Food & Bev,Granola Mix,2,12.56,3.98,2023,10,Oct,2023-10,31.69,Low
ORD-109799,2022-12-02,North,Furniture,Sofa,2,155.82,49.98,2022,12,Dec,2022-12,32.08,High
ORD-109800,2023-03-21,West,Electronics,Tablet,3,190.32,36.09,2023,3,Mar,2023-03,18.96,High
ORD-109801,2023-03-15,West,Electronics,Webcam,3,70.71,15.98,2023,3,Mar,2023-03,22.6,Mid
ORD-109802,2023-10-23,Central,Office Supplies,Binder,3,26.07,10.06,2023,10,Oct,2023-10,38.59,Low
ORD-109803,2023-10-26,Central,Clothing,Blazer,2,129.02,50.55,2023,10,Oct,2023-10,39.18,Mid
ORD-109804,2023-04-21,North,Clothing,Jeans,1,31.97,13.81,2023,4,Apr,2023-04,43.2,Low
ORD-109805,2022-10-19,North,Office Supplies,Binder,2,20.46,8.44,2022,10,Oct,2022-10,41.25,Low
ORD-109806,2024-01-27,North,Office Supplies,Notebook,2,25.6,7.39,2024,1,Jan,2024-01,28.87,Low
ORD-109807,2023-12-31,Central,Food & Bev,Sparkling Water,1,1.81,0.9,2023,12,Dec,2023-12,49.72,Low
ORD-109808,2023-09-04,West,Electronics,Tablet,1,59.66,12.53,2023,9,Sep,2023-09,21.0,Mid
ORD-109809,2023-04-06,East,Food & Bev,Protein Bar,1,2.0,0.69,2023,4,Apr,2023-04,34.5,Low
ORD-109810,2022-07-14,East,Furniture,Bookshelf,3,93.81,21.57,2022,7,Jul,2022-07,22.99,Mid
ORD-109811,2024-02-19,Central,Electronics,Webcam,2,49.2,12.63,2024,2,Feb,2024-02,25.67,Low
ORD-109812,2023-08-28,North,Office Supplies,Tape,3,15.06,3.89,2023,8,Aug,2023-08,25.83,Low
ORD-109813,2023-09-18,North,Food & Bev,Granola Mix,5,33.9,15.13,2023,9,Sep,2023-09,44.63,Low
ORD-109814,2022-10-02,North,Electronics,Tablet,10,44.29,11.0725,2022,10,Oct,2022-10,25.0,Low
ORD-109815,2023-05-26,East,Clothing,T-Shirt,1,14.0,5.86,2023,5,May,2023-05,41.86,Low
ORD-109816,2022-12-26,East,Electronics,Keyboard,1,19.48,4.5,2022,12,Dec,2022-12,23.1,Low
ORD-109817,2024-10-06,West,Electronics,Mouse,1,12.99,3.58,2024,10,Oct,2024-10,27.56,Low
ORD-109818,2022-10-08,West,Clothing,Sneakers,2,90.88,46.2,2022,10,Oct,2022-10,50.84,Mid
ORD-109819,2024-07-03,West,Food & Bev,Energy Drink,5,14.2,7.26,2024,7,Jul,2024-07,51.13,Low
ORD-109820,2023-07-08,East,Office Supplies,Pen Set,2,16.42,6.39,2023,7,Jul,2023-07,38.92,Low
ORD-109821,2024-06-08,West,Clothing,Jeans,2,66.48,27.83,2024,6,Jun,2024-06,41.86,Mid
ORD-109822,2023-03-10,West,Clothing,Blazer,4,243.32,137.31,2023,3,Mar,2023-03,56.43,High
ORD-109823,2022-05-02,East,Office Supplies,Printer Paper,4,23.44,7.52,2022,5,May,2022-05,32.08,Low
ORD-109824,2022-11-29,West,Clothing,Sneakers,4,254.64,139.45,2022,11,Nov,2022-11,54.76,High
ORD-109825,2023-10-14,North,Furniture,Standing Desk,1,95.06,25.39,2023,10,Oct,2023-10,26.71,Mid
ORD-109826,2022-10-12,South,Furniture,Standing Desk,1,100.44,32.89,2022,10,Oct,2022-10,32.75,Mid
ORD-109827,2024-02-28,West,Electronics,Keyboard,8,138.4,31.03,2024,2,Feb,2024-02,22.42,Mid
ORD-109828,2023-06-04,West,Clothing,Boots,2,120.94,48.33,2023,6,Jun,2023-06,39.96,Mid
ORD-109829,2023-11-10,Central,Electronics,Tablet,2,152.72,38.21,2023,11,Nov,2023-11,25.02,High
ORD-109830,2024-02-24,West,Electronics,Webcam,1,23.65,5.31,2024,2,Feb,2024-02,22.45,Low
ORD-109831,2023-05-20,West,Clothing,Dress Shirt,1,37.75,15.2,2023,5,May,2023-05,40.26,Low
ORD-109832,2022-03-14,South,Electronics,Keyboard,2,32.96,7.12,2022,3,Mar,2022-03,21.6,Low
ORD-109833,2023-05-04,East,Clothing,Jeans,2,59.08,23.58,2023,5,May,2023-05,39.91,Mid
ORD-109834,2023-03-11,East,Food & Bev,Granola Mix,2,14.44,4.31,2023,3,Mar,2023-03,29.85,Low
ORD-109835,2023-01-31,East,Furniture,Whiteboard,6,162.6,37.36,2023,1,Jan,2023-01,22.98,High
ORD-109836,2023-10-20,East,Furniture,Lamp,3,54.33,18.36,2023,10,Oct,2023-10,33.79,Mid
ORD-109837,2023-02-25,South,Food & Bev,Protein Bar,5,10.65,5.21,2023,2,Feb,2023-02,48.92,Low
ORD-109838,2022-12-15,West,Electronics,Keyboard,2,45.44,8.3,2022,12,Dec,2022-12,18.27,Low
ORD-109839,2022-11-16,North,Office Supplies,Highlighters,1,5.52,1.75,2022,11,Nov,2022-11,31.7,Low
ORD-109840,2023-08-09,Central,Office Supplies,Binder,2,20.46,7.65,2023,8,Aug,2023-08,37.39,Low
ORD-109841,2023-04-13,North,Electronics,Laptop,3,500.52,99.57,2023,4,Apr,2023-04,19.89,Premium
ORD-109842,2023-09-02,West,Office Supplies,Tape,1,3.92,1.4,2023,9,Sep,2023-09,35.71,Low
ORD-109843,2024-04-06,South,Electronics,Headphones,1,27.3,4.37,2024,4,Apr,2024-04,16.01,Low
ORD-109844,2023-10-19,North,Office Supplies,Printer Paper,1,6.24,2.61,2023,10,Oct,2023-10,41.83,Low
ORD-109845,2022-04-12,Central,Furniture,Sofa,2,149.72,42.78,2022,4,Apr,2022-04,28.57,Mid
ORD-109846,2023-05-29,West,Electronics,Monitor,5,222.6,53.55,2023,5,May,2023-05,24.06,High
ORD-109847,2023-06-16,East,Electronics,Mouse,5,68.7,13.11,2023,6,Jun,2023-06,19.08,Mid
ORD-109848,2022-07-19,North,Furniture,Sofa,1,95.1,28.2,2022,7,Jul,2022-07,29.65,Mid
ORD-109849,2023-08-07,South,Clothing,Sneakers,1,53.84,21.25,2023,8,Aug,2023-08,39.47,Mid
ORD-109850,2023-08-25,West,Electronics,Tablet,4,240.24,50.37,2023,8,Aug,2023-08,20.97,High
ORD-109851,2024-05-29,West,Electronics,Headphones,4,111.56,31.74,2024,5,May,2024-05,28.45,Mid
ORD-109852,2024-10-23,East,Office Supplies,Stapler,2,25.44,10.14,2024,10,Oct,2024-10,39.86,Low
ORD-109853,2024-03-09,North,Office Supplies,Tape,4,16.64,5.72,2024,3,Mar,2024-03,34.38,Low
ORD-109854,2022-09-13,North,Clothing,Jacket,3,129.39,67.01,2022,9,Sep,2022-09,51.79,Mid
ORD-109855,2023-01-22,South,Clothing,Jacket,1,53.24,26.19,2023,1,Jan,2023-01,49.19,Mid
ORD-109856,2023-05-14,West,Electronics,Monitor,8,272.72,58.31,2023,5,May,2023-05,21.38,High
ORD-109857,2022-09-08,East,Office Supplies,Pen Set,2,14.42,6.02,2022,9,Sep,2022-09,41.75,Low
ORD-109858,2024-02-07,North,Office Supplies,Stapler,3,44.94,17.88,2024,2,Feb,2024-02,39.79,Low
ORD-109859,2024-02-07,East,Food & Bev,Sparkling Water,4,8.84,4.28,2024,2,Feb,2024-02,48.42,Low
ORD-109860,2022-06-08,South,Furniture,Sofa,5,365.75,84.77,2022,6,Jun,2022-06,23.18,High
ORD-109861,2023-05-19,North,Clothing,Jacket,2,99.24,52.13,2023,5,May,2023-05,52.53,Mid
ORD-109862,2023-09-04,Central,Food & Bev,Green Tea,2,9.4,4.72,2023,9,Sep,2023-09,50.21,Low
ORD-109863,2022-11-11,West,Furniture,Standing Desk,4,343.68,80.04,2022,11,Nov,2022-11,23.29,High
ORD-109864,2024-05-20,East,Food & Bev,Sparkling Water,2,4.16,1.95,2024,5,May,2024-05,46.88,Low
ORD-109865,2023-09-06,North,Furniture,Lamp,1,17.24,3.85,2023,9,Sep,2023-09,22.33,Low
ORD-109866,2022-12-19,West,Clothing,Boots,2,110.98,40.01,2022,12,Dec,2022-12,36.05,Mid
ORD-109867,2023-03-31,North,Furniture,Bookshelf,4,157.44,52.24,2023,3,Mar,2023-03,33.18,High
ORD-109868,2024-02-28,South,Food & Bev,Energy Drink,4,13.52,3.96,2024,2,Feb,2024-02,29.29,Low
ORD-109869,2022-10-21,West,Food & Bev,Sparkling Water,1,1.74,0.66,2022,10,Oct,2022-10,37.93,Low
ORD-109870,2023-06-06,East,Furniture,Bookshelf,1,35.76,11.02,2023,6,Jun,2023-06,30.82,Low
ORD-109871,2024-07-02,North,Electronics,Headphones,4,87.28,15.77,2024,7,Jul,2024-07,18.07,Mid
ORD-109872,2024-09-13,West,Office Supplies,Pen Set,6,56.04,20.98,2024,9,Sep,2024-09,37.44,Mid
ORD-109873,2024-02-10,South,Electronics,Laptop,1,135.42,26.35,2024,2,Feb,2024-02,19.46,Mid
ORD-109874,2023-02-25,Central,Clothing,Jeans,6,233.34,130.01,2023,2,Feb,2023-02,55.72,High
ORD-109875,2023-10-03,Central,Electronics,Headphones,1,22.96,4.59,2023,10,Oct,2023-10,19.99,Low
ORD-109876,2023-08-11,Central,Clothing,Boots,2,136.6,78.13,2023,8,Aug,2023-08,57.2,Mid
ORD-109877,2022-05-20,North,Food & Bev,Granola Mix,2,14.9,6.96,2022,5,May,2022-05,46.71,Low
ORD-109878,2024-04-27,North,Clothing,Jeans,2,75.14,35.91,2024,4,Apr,2024-04,47.79,Mid
ORD-109879,2023-11-19,South,Clothing,Boots,1,55.39,30.08,2023,11,Nov,2023-11,54.31,Mid
ORD-109880,2022-09-23,North,Clothing,Jeans,10,361.2,144.75,2022,9,Sep,2022-09,40.07,High
ORD-109881,2023-01-14,North,Food & Bev,Energy Drink,5,19.45,7.49,2023,1,Jan,2023-01,38.51,Low
ORD-109882,2024-03-06,East,Furniture,Standing Desk,4,349.08,108.05,2024,3,Mar,2024-03,30.95,High
ORD-109883,2024-06-19,Central,Food & Bev,Coffee Beans,6,74.52,22.26,2024,6,Jun,2024-06,29.87,Mid
ORD-109884,2022-06-12,West,Office Supplies,Tape,4,17.8,6.36,2022,6,Jun,2022-06,35.73,Low
ORD-109885,2023-10-16,South,Clothing,T-Shirt,10,194.8,110.07,2023,10,Oct,2023-10,56.5,High
ORD-109886,2023-09-29,South,Electronics,Keyboard,3,66.39,14.92,2023,9,Sep,2023-09,22.47,Mid
ORD-109887,2023-09-19,East,Food & Bev,Sparkling Water,2,4.4,1.57,2023,9,Sep,2023-09,35.68,Low
ORD-109888,2023-05-30,Central,Electronics,Smartphone,2,150.1,36.13,2023,5,May,2023-05,24.07,High
ORD-109889,2023-03-28,East,Electronics,Monitor,2,101.98,21.02,2023,3,Mar,2023-03,20.61,Mid
ORD-109890,2024-05-30,East,Furniture,Sofa,3,205.11,57.2,2024,5,May,2024-05,27.89,High
ORD-109891,2023-04-21,East,Electronics,Monitor,6,268.68,54.62,2023,4,Apr,2023-04,20.33,High
ORD-109892,2023-07-17,North,Electronics,Monitor,6,241.74,61.46,2023,7,Jul,2023-07,25.42,High
ORD-109893,2023-03-17,Central,Electronics,Smartphone,4,412.64,101.14,2023,3,Mar,2023-03,24.51,High
ORD-109894,2023-10-31,East,Electronics,Headphones,1,29.8,6.82,2023,10,Oct,2023-10,22.89,Low
